symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2023-06-21 00:00:00+00:00,183.96,185.41,182.5901,184.9,49515697,182.7829082901,184.2236302786,181.4217737713,183.7168935792,49515697,0.0,1.0
AAPL,2023-06-22 00:00:00+00:00,187.0,187.045,183.67,183.74,51245327,185.8034564592,185.848168521,182.4947638923,182.5643159883,51245327,0.0,1.0
AAPL,2023-06-23 00:00:00+00:00,186.68,187.56,185.01,185.55,53116996,185.4855040204,186.3598732272,183.8261897301,184.3627344706,53116996,0.0,1.0
AAPL,2023-06-26 00:00:00+00:00,185.27,188.05,185.23,186.83,48088661,184.0845260866,186.8467378992,184.0447820318,185.6345442261,48088661,0.0,1.0
AAPL,2023-06-27 00:00:00+00:00,188.06,188.39,185.67,185.89,50730846,186.856673913,187.1845623655,184.4819666352,184.7005589369,50730846,0.0,1.0
AAPL,2023-06-28 00:00:00+00:00,189.25,189.9,187.6,187.93,51216801,188.039059545,188.6849004364,186.3996172821,186.7275057347,51216801,0.0,1.0
AAPL,2023-06-29 00:00:00+00:00,189.59,190.07,188.94,189.08,46347308,188.3768840113,188.8538126696,187.7310431198,187.8701473118,46347308,0.0,1.0
AAPL,2023-06-30 00:00:00+00:00,193.97,194.48,191.26,191.63,85213216,192.7288580182,193.2355947176,190.0361983016,190.403830809,85213216,0.0,1.0
AAPL,2023-07-03 00:00:00+00:00,192.46,193.88,191.76,193.78,31458198,191.2285199473,192.6394338947,190.5329989873,192.5400737576,31458198,0.0,1.0
AAPL,2023-07-05 00:00:00+00:00,191.33,192.98,190.62,191.565,46920261,190.1057503976,191.7451926604,189.4002934238,190.3392467199,46920261,0.0,1.0
AAPL,2023-07-06 00:00:00+00:00,191.81,192.02,189.2,189.84,45156009,190.5826790559,190.7913353439,187.9893794764,188.6252843541,45156009,0.0,1.0
AAPL,2023-07-07 00:00:00+00:00,190.68,192.67,190.24,191.41,46814998,189.4599095061,191.4371762353,189.0227249027,190.1852385073,46814998,0.0,1.0
AAPL,2023-07-10 00:00:00+00:00,188.61,189.99,187.035,189.26,59922163,187.4031546673,188.7743245598,185.8382325072,188.0489955587,59922163,0.0,1.0
AAPL,2023-07-11 00:00:00+00:00,188.08,189.3,186.6,189.16,46638119,186.8765459404,188.0887396135,185.4060159107,187.9496354215,46638119,0.0,1.0
AAPL,2023-07-12 00:00:00+00:00,189.77,191.7,188.47,189.68,60750248,188.5557322581,190.473382905,187.2640504753,188.4663081347,60750248,0.0,1.0
AAPL,2023-07-13 00:00:00+00:00,190.54,191.19,189.78,190.5,41342338,189.3208053141,189.9666462056,188.5656682718,189.2810612593,41342338,0.0,1.0
AAPL,2023-07-14 00:00:00+00:00,190.69,191.1799,189.63,190.23,41616242,189.4698455198,189.9566108317,188.4166280661,189.012788889,41616242,0.0,1.0
AAPL,2023-07-17 00:00:00+00:00,193.99,194.32,191.81,191.9,50520159,192.7487300456,193.0766184982,190.5826790559,190.6721031793,50520159,0.0,1.0
AAPL,2023-07-18 00:00:00+00:00,193.73,194.33,192.415,193.35,48353774,192.490393689,193.0865545119,191.1838078856,192.1128251679,48353774,0.0,1.0
AAPL,2023-07-19 00:00:00+00:00,195.1,198.23,192.65,193.1,80507323,193.8516275679,196.9615998605,191.4173042079,191.864424825,80507323,0.0,1.0
AAPL,2023-07-20 00:00:00+00:00,193.13,196.47,192.495,195.09,59581196,191.8942328662,195.2128614468,191.2632959953,193.8416915542,59581196,0.0,1.0
AAPL,2023-07-21 00:00:00+00:00,191.94,194.97,191.23,194.1,71951683,190.7118472341,193.7224593896,190.0063902604,192.8580261965,71951683,0.0,1.0
AAPL,2023-07-24 00:00:00+00:00,192.75,194.91,192.25,193.41,45505097,191.516664345,193.6628433073,191.0198636593,192.1724412502,45505097,0.0,1.0
AAPL,2023-07-25 00:00:00+00:00,193.62,194.44,192.915,193.33,37283201,192.3810975382,193.1958506627,191.6806085713,192.0929531405,37283201,0.0,1.0
AAPL,2023-07-26 00:00:00+00:00,194.5,195.64,193.32,193.67,47471868,193.255466745,194.3881723085,192.0830171267,192.4307776067,47471868,0.0,1.0
AAPL,2023-07-27 00:00:00+00:00,193.22,197.2,192.55,196.02,47460180,191.9836569896,195.9381904479,191.3179440707,194.7657408296,47460180,0.0,1.0
AAPL,2023-07-28 00:00:00+00:00,195.83,196.626,194.14,194.67,48291443,194.576956569,195.3678632607,192.8977702513,193.4243789782,48291443,0.0,1.0
AAPL,2023-07-31 00:00:00+00:00,196.45,196.49,195.26,196.06,38824113,195.1929894193,195.2327334742,194.0106037873,194.8054848845,38824113,0.0,1.0
AAPL,2023-08-01 00:00:00+00:00,195.605,196.73,195.28,196.235,35281426,194.3533962605,195.4711978033,194.0304758148,194.9793651245,35281426,0.0,1.0
AAPL,2023-08-02 00:00:00+00:00,192.58,195.18,191.8507,195.04,50389327,191.3477521119,193.9311156776,190.6231186317,193.7920114856,50389327,0.0,1.0
AAPL,2023-08-03 00:00:00+00:00,191.17,192.37,190.69,191.57,62243282,189.9467741781,191.1390958239,189.4698455198,190.3442147267,62243282,0.0,1.0
AAPL,2023-08-04 00:00:00+00:00,181.99,187.38,181.92,185.52,115956841,180.8255135883,186.1810249804,180.7559614923,184.3329264295,115956841,0.0,1.0
AAPL,2023-08-07 00:00:00+00:00,178.85,183.13,177.35,182.13,97576069,177.705605282,181.9582191518,176.2152032248,180.9646177803,97576069,0.0,1.0
AAPL,2023-08-08 00:00:00+00:00,179.8,180.27,177.58,179.69,67823003,178.6495265849,179.1165192294,176.4437315403,178.540230434,67823003,0.0,1.0
AAPL,2023-08-09 00:00:00+00:00,178.19,180.93,177.01,180.87,60378492,177.0498283769,179.7722961346,175.8773787586,179.7126800523,60378492,0.0,1.0
AAPL,2023-08-10 00:00:00+00:00,177.97,180.75,177.6,179.48,54686851,176.8312360751,179.5934478877,176.4636035677,178.331574146,54686851,0.0,1.0
AAPL,2023-08-11 00:00:00+00:00,177.79,178.62,176.55,177.32,52036672,176.8908521574,177.7166545495,175.6571232825,176.4232291161,52036672,0.24,1.0
AAPL,2023-08-14 00:00:00+00:00,179.46,179.69,177.305,177.97,43675627,178.552406368,178.7812431755,176.4083049765,177.0699418328,43675627,0.0,1.0
AAPL,2023-08-15 00:00:00+00:00,177.45,179.48,177.05,178.88,43622593,176.5525716595,178.5723052208,176.154594603,177.9753396362,43622593,0.0,1.0
AAPL,2023-08-16 00:00:00+00:00,176.57,178.54,176.5,177.13,46964857,175.6770221353,177.6370591382,175.6073761504,176.2341900143,46964857,0.0,1.0
AAPL,2023-08-17 00:00:00+00:00,174.0,177.5054,173.48,177.14,66062882,173.1200195477,176.6076914818,172.6026493744,176.2441394407,66062882,0.0,1.0
AAPL,2023-08-18 00:00:00+00:00,174.49,175.1,171.96,172.3,61172150,173.6075414419,174.2144564529,171.0903365599,171.4286170579,61172150,0.0,1.0
AAPL,2023-08-21 00:00:00+00:00,175.84,176.13,173.735,175.07,46311879,174.9507140073,175.2392473732,172.8563597478,174.1846081737,46311879,0.0,1.0
AAPL,2023-08-22 00:00:00+00:00,177.23,177.68,176.25,177.06,42084245,176.3336842784,176.7814084669,175.3586404902,176.1645440294,42084245,0.0,1.0
AAPL,2023-08-23 00:00:00+00:00,181.12,181.55,178.325,178.52,52722752,180.2040111522,180.6318364879,177.4231464704,177.6171602854,52722752,0.0,1.0
AAPL,2023-08-24 00:00:00+00:00,176.38,181.104,176.01,180.674,54945798,175.4879830335,180.18809207,175.1198542563,179.7602667343,54945798,0.0,1.0
AAPL,2023-08-25 00:00:00+00:00,178.61,179.15,175.82,177.38,51449594,177.7067051231,178.2439741493,174.9308151545,176.4829256746,51449594,0.0,1.0
AAPL,2023-08-28 00:00:00+00:00,180.19,180.59,178.545,180.09,43820697,179.278714496,179.6766915524,177.6420338514,179.1792202319,43820697,0.0,1.0
AAPL,2023-08-29 00:00:00+00:00,184.12,184.9,179.5,179.695,53003948,183.1888390755,183.9648943355,178.5922040737,178.7862178887,53003948,0.0,1.0
AAPL,2023-08-30 00:00:00+00:00,187.65,187.85,184.74,184.94,60813888,186.7009865985,186.8999751267,183.8057035129,184.0046920411,60813888,0.0,1.0
AAPL,2023-08-31 00:00:00+00:00,187.87,189.12,187.48,187.84,60794467,186.9198739795,188.1635522808,186.5318463495,186.8900257003,60794467,0.0,1.0
AAPL,2023-09-01 00:00:00+00:00,189.46,189.92,188.28,189.485,45766503,188.5018327788,188.9595063937,187.3278004623,188.5267063448,45766503,0.0,1.0
AAPL,2023-09-05 00:00:00+00:00,189.7,189.98,187.61,188.28,45280027,188.7406190127,189.0192029522,186.6611888928,187.3278004623,45280027,0.0,1.0
AAPL,2023-09-06 00:00:00+00:00,182.91,188.85,181.47,188.4,81755816,181.9849584797,187.8949177678,180.5522410766,187.4471935793,81755816,0.0,1.0
AAPL,2023-09-07 00:00:00+00:00,177.56,178.21,173.54,175.18,112488803,176.66201535,177.3087280667,172.6623459328,174.2940518642,112488803,0.0,1.0
AAPL,2023-09-08 00:00:00+00:00,178.18,180.239,177.79,178.35,65602066,177.2788797874,179.3274666854,176.8908521574,177.4480200364,65602066,0.0,1.0
AAPL,2023-09-11 00:00:00+00:00,179.36,180.3,177.34,180.07,58953052,178.4529121039,179.3881581865,176.4431279689,179.1593213791,58953052,0.0,1.0
AAPL,2023-09-12 00:00:00+00:00,176.3,180.13,174.82,179.49,90370192,175.4083876222,179.2190179375,173.9358725134,178.5822546473,90370192,0.0,1.0
AAPL,2023-09-13 00:00:00+00:00,174.21,177.3,173.98,176.51,84267928,173.3289575024,176.4033302633,173.1001206949,175.6173255768,84267928,0.0,1.0
AAPL,2023-09-14 00:00:00+00:00,175.74,176.1,173.58,174.0,60895757,174.8512197432,175.209399094,172.7021436385,173.1200195477,60895757,0.0,1.0
AAPL,2023-09-15 00:00:00+00:00,175.01,176.495,173.82,176.48,109259461,174.1249116152,175.6024014372,172.9409298723,175.5874772976,109259461,0.0,1.0
AAPL,2023-09-18 00:00:00+00:00,177.97,179.38,176.17,176.48,67257573,177.0699418328,178.4728109567,175.2790450789,175.5874772976,67257573,0.0,1.0
AAPL,2023-09-19 00:00:00+00:00,179.07,179.63,177.13,177.52,51826941,178.164378738,178.721546617,176.2341900143,176.6222176443,51826941,0.0,1.0
AAPL,2023-09-20 00:00:00+00:00,175.49,179.695,175.4,179.26,58436181,174.6024840829,178.7862178887,174.5129392452,178.3534178398,58436181,0.0,1.0
AAPL,2023-09-21 00:00:00+00:00,173.93,176.3,173.86,174.55,63149116,173.0503735629,175.4083876222,172.980727578,173.6672380003,63149116,0.0,1.0
AAPL,2023-09-22 00:00:00+00:00,174.79,177.079,174.05,174.67,56725385,173.9060242342,176.1834479396,173.1697666798,173.7866311173,56725385,0.0,1.0
AAPL,2023-09-25 00:00:00+00:00,176.08,176.97,174.15,174.2,46172740,175.1895002412,176.0749991917,173.2692609439,173.3190080759,46172740,0.0,1.0
AAPL,2023-09-26 00:00:00+00:00,171.96,175.2,171.66,174.82,64588945,171.0903365599,174.313950717,170.7918537676,173.9358725134,64588945,0.0,1.0
AAPL,2023-09-27 00:00:00+00:00,170.43,173.04,169.05,172.62,66921808,169.5680743191,172.1648746123,168.1950534744,171.746998703,66921808,0.0,1.0
AAPL,2023-09-28 00:00:00+00:00,170.69,172.03,167.62,169.34,56294419,169.8267594058,171.1599825448,166.7722854976,168.4835868403,56294419,0.0,1.0
AAPL,2023-09-29 00:00:00+00:00,171.21,173.07,170.341,172.02,51861083,170.3441295791,172.1947228915,169.479524424,171.1500331184,51861083,0.0,1.0
AAPL,2023-10-02 00:00:00+00:00,173.75,174.3,170.93,171.22,52164535,172.8712838875,173.4185023401,170.0655456396,170.3540790055,52164535,0.0,1.0
AAPL,2023-10-03 00:00:00+00:00,172.4,173.63,170.82,172.255,49594613,171.528111322,172.7518907705,169.9561019491,171.3838446391,49594613,0.0,1.0
AAPL,2023-10-04 00:00:00+00:00,173.66,174.21,170.97,171.09,53020286,172.7817390498,173.3289575024,170.1053433453,170.2247364622,53020286,0.0,1.0
AAPL,2023-10-05 00:00:00+00:00,174.91,175.45,172.68,173.79,48527918,174.0254173511,174.5626863773,171.8066952615,172.9110815931,48527918,0.0,1.0
AAPL,2023-10-06 00:00:00+00:00,177.49,177.99,173.18,173.8,57266675,176.5923693651,177.0898406856,172.304166582,172.9210310195,57266675,0.0,1.0
AAPL,2023-10-09 00:00:00+00:00,178.99,179.05,175.8,176.81,42390772,178.0847833267,178.1444798852,174.9109163017,175.9158083692,42390772,0.0,1.0
AAPL,2023-10-10 00:00:00+00:00,178.39,179.72,177.95,178.1,43698019,177.4878177421,178.8110914547,177.05004298,177.1992843762,43698019,0.0,1.0
AAPL,2023-10-11 00:00:00+00:00,179.8,179.85,177.6,178.2,47551098,178.890686866,178.940433998,176.7018130556,177.2987786403,47551098,0.0,1.0
AAPL,2023-10-12 00:00:00+00:00,180.71,182.34,179.04,180.07,56743119,179.7960846694,181.4178411743,178.1345304588,179.1593213791,56743119,0.0,1.0
AAPL,2023-10-13 00:00:00+00:00,178.85,181.93,178.14,181.42,51456082,177.945491357,181.0099146915,177.2390820818,180.5024939445,51456082,0.0,1.0
AAPL,2023-10-16 00:00:00+00:00,178.72,179.075,176.51,176.75,52516984,177.8161488136,178.1693534512,175.6173255768,175.8561118107,52516984,0.0,1.0
AAPL,2023-10-17 00:00:00+00:00,177.15,178.42,174.8,176.645,57549350,176.2540888671,177.5176660213,173.9159736606,175.7516428334,57549350,0.0,1.0
AAPL,2023-10-18 00:00:00+00:00,175.84,177.575,175.11,175.58,54764375,174.9507140073,176.6769394896,174.2244058793,174.6920289206,54764375,0.0,1.0
AAPL,2023-10-19 00:00:00+00:00,175.46,177.84,175.19,176.04,59302863,174.5726358037,176.9405992895,174.3040012906,175.1497025355,59302863,0.0,1.0
AAPL,2023-10-20 00:00:00+00:00,172.88,175.42,172.64,175.31,64244028,172.0056837897,174.5328380981,171.7668975559,174.4233944075,64244028,0.0,1.0
AAPL,2023-10-23 00:00:00+00:00,173.0,174.01,169.93,170.91,55980109,172.1250769067,173.1299689741,169.0706029985,170.0456467868,55980109,0.0,1.0
AAPL,2023-10-24 00:00:00+00:00,173.44,173.67,171.45,173.05,43816644,172.5628516687,172.7916884762,170.582915813,172.1748240387,43816644,0.0,1.0
AAPL,2023-10-25 00:00:00+00:00,171.1,173.06,170.65,171.88,57156962,170.2346858886,172.1847734651,169.7869617001,171.0107411486,57156962,0.0,1.0
AAPL,2023-10-26 00:00:00+00:00,166.89,171.3775,165.67,170.37,70625258,166.0459773697,170.5107824715,164.8321473475,169.5083777606,70625258,0.0,1.0
AAPL,2023-10-27 00:00:00+00:00,168.22,168.96,166.83,166.91,58499129,167.3692510823,168.1055086367,165.9862808112,166.0658762225,58499129,0.0,1.0
AAPL,2023-10-30 00:00:00+00:00,170.29,171.17,168.87,169.02,51130955,169.4287823493,170.3043318735,168.015963799,168.1652051952,51130955,0.0,1.0
AAPL,2023-10-31 00:00:00+00:00,170.77,170.9,167.9,169.35,44846017,169.906354817,170.0356973604,167.0508694372,168.4935362667,44846017,0.0,1.0
AAPL,2023-11-01 00:00:00+00:00,173.97,174.23,170.12,171.0,56934906,173.0901712685,173.3488563552,169.2596421003,170.1351916245,56934906,0.0,1.0
AAPL,2023-11-02 00:00:00+00:00,177.57,177.78,175.46,175.52,77334752,176.6719647764,176.880902731,174.5726358037,174.6323323622,77334752,0.0,1.0
AAPL,2023-11-03 00:00:00+00:00,176.65,176.82,173.35,174.24,79829246,175.7566175466,175.9257577956,172.473306831,173.3588057816,79829246,0.0,1.0
AAPL,2023-11-06 00:00:00+00:00,179.23,179.43,176.21,176.38,63841310,178.3235695606,178.5225580888,175.3188427845,175.4879830335,63841310,0.0,1.0
AAPL,2023-11-07 00:00:00+00:00,181.82,182.44,178.97,179.18,70529966,180.900471001,181.5173354384,178.0648844739,178.2738224285,70529966,0.0,1.0
AAPL,2023-11-08 00:00:00+00:00,182.89,183.45,181.59,182.35,49340282,181.9650596269,182.5222275059,180.6716341935,181.4277906007,49340282,0.0,1.0
AAPL,2023-11-09 00:00:00+00:00,182.41,184.12,181.81,182.96,53763540,181.4874871592,183.1888390755,180.8905215746,182.0347056118,53763540,0.0,1.0
AAPL,2023-11-10 00:00:00+00:00,186.4,186.565,183.53,183.97,66177922,185.696094531,185.8604714387,182.8369325605,183.275270981,66177922,0.24,1.0
AAPL,2023-11-13 00:00:00+00:00,184.8,186.03,184.21,185.82,43627519,184.102136638,185.3274917682,183.514364665,185.1182847948,43627519,0.0,1.0
AAPL,2023-11-14 00:00:00+00:00,187.44,188.11,186.3,187.7,60108378,186.7321671614,187.3996370291,185.5964721627,186.991185319,60108378,0.0,1.0
AAPL,2023-11-15 00:00:00+00:00,188.01,189.5,187.78,187.845,53790499,187.3000146608,188.7843879486,187.0708832137,187.1356377531,53790499,0.0,1.0
AAPL,2023-11-16 00:00:00+00:00,189.71,190.96,188.65,189.57,54412915,188.9935949221,190.2388745259,187.937597818,188.8541236064,54412915,0.0,1.0
AAPL,2023-11-17 00:00:00+00:00,189.69,190.38,188.57,190.25,50941404,188.9736704484,189.6610647897,187.8578999233,189.5315557109,50941404,0.0,1.0
AAPL,2023-11-20 00:00:00+00:00,191.45,191.905,189.88,189.89,46538614,190.7270241307,191.1803059065,189.1629529482,189.172915185,46538614,0.0,1.0
AAPL,2023-11-21 00:00:00+00:00,190.64,191.52,189.74,191.41,38134485,189.9200829473,190.7967597885,189.0234816325,190.6871751833,38134485,0.0,1.0
AAPL,2023-11-22 00:00:00+00:00,191.31,192.93,190.825,191.49,39630011,190.587552815,192.2014351817,190.1043843287,190.766873078,39630011,0.0,1.0
AAPL,2023-11-24 00:00:00+00:00,189.97,190.9,189.25,190.87,24048344,189.2526130797,190.1791011049,188.5353320278,190.1492143945,24048344,0.0,1.0
AAPL,2023-11-27 00:00:00+00:00,189.79,190.67,188.9,189.92,40552609,189.0732928167,189.9499696578,188.1866537387,189.2028018955,40552609,0.0,1.0
AAPL,2023-11-28 00:00:00+00:00,190.4,191.08,189.4,189.78,38415419,189.6809892634,190.3584213679,188.6847655803,189.0633305799,38415419,0.0,1.0
AAPL,2023-11-29 00:00:00+00:00,189.37,192.09,188.97,190.9,43014224,188.6548788698,191.3646072878,188.2563893966,190.1791011049,43014224,0.0,1.0
AAPL,2023-11-30 00:00:00+00:00,189.95,190.32,188.19,189.84,48794366,189.232688606,189.6012913687,187.4793349237,189.1231040009,48794366,0.0,1.0
AAPL,2023-12-01 00:00:00+00:00,191.24,191.56,189.23,190.33,45704823,190.5178171572,190.8366087358,188.5154075542,189.6112536056,45704823,0.0,1.0
AAPL,2023-12-04 00:00:00+00:00,189.43,190.05,187.4511,189.98,43389519,188.7146522908,189.3323109743,186.7432252443,189.2625753165,43389519,0.0,1.0
AAPL,2023-12-05 00:00:00+00:00,193.42,194.4,190.18,190.21,66628398,192.6895847864,193.6658839958,189.4618200531,189.4917067636,66628398,0.0,1.0
AAPL,2023-12-06 00:00:00+00:00,192.32,194.76,192.11,194.45,40895115,191.593738735,194.0245245217,191.3845317615,193.71569518,40895115,0.0,1.0
AAPL,2023-12-07 00:00:00+00:00,194.27,195.0,193.59,193.63,47477655,193.536374917,194.2636182057,192.8589428125,192.8987917598,47477655,0.0,1.0
AAPL,2023-12-08 00:00:00+00:00,195.71,195.99,193.67,194.2,53406358,194.9709370207,195.249879652,192.9386407072,193.4666392592,53406358,0.0,1.0
AAPL,2023-12-11 00:00:00+00:00,193.18,193.49,191.42,193.11,60943699,192.4504911024,192.7593204442,190.6971374202,192.3807554446,60943699,0.0,1.0
AAPL,2023-12-12 00:00:00+00:00,194.71,194.72,191.721,193.08,52696900,193.9747133376,193.9846755744,190.9970007488,192.3508687341,52696900,0.0,1.0
AAPL,2023-12-13 00:00:00+00:00,197.96,198.0,194.85,195.09,70404183,197.2124403077,197.252289255,194.1141846532,194.3532783372,70404183,0.0,1.0
AAPL,2023-12-14 00:00:00+00:00,198.11,199.62,196.16,198.02,66831572,197.3618738601,198.8661716216,195.4192376781,197.2722137287,66831572,0.0,1.0
AAPL,2023-12-15 00:00:00+00:00,197.57,198.3999,197.0,197.53,128538401,196.8239130713,197.6506791059,196.2560655719,196.7840641239,128538401,0.0,1.0
AAPL,2023-12-18 00:00:00+00:00,195.89,196.63,194.39,196.09,55751861,195.1502572836,195.8874628091,193.655921759,195.3495020203,55751861,0.0,1.0
AAPL,2023-12-19 00:00:00+00:00,196.94,196.95,195.89,196.16,40233138,196.1962921509,196.2062543877,195.1502572836,195.4192376781,40233138,0.0,1.0
AAPL,2023-12-20 00:00:00+00:00,194.83,197.68,194.83,196.9,52242815,194.0942601796,196.9334976764,194.0942601796,196.1564432036,52242815,0.0,1.0
AAPL,2023-12-21 00:00:00+00:00,194.68,197.08,193.5,196.1,46482549,193.9448266271,196.3357634665,192.769282681,195.3594642571,46482549,0.0,1.0
AAPL,2023-12-22 00:00:00+00:00,193.6,195.41,192.97,195.18,37149570,192.8689050493,194.6720699158,192.241284129,194.4429384686,37149570,0.0,1.0
AAPL,2023-12-26 00:00:00+00:00,193.05,193.89,192.83,193.61,28919310,192.3209820236,193.1578099174,192.1018128133,192.8788672862,28919310,0.0,1.0
AAPL,2023-12-27 00:00:00+00:00,193.15,193.5,191.09,192.49,47899806,192.4206043919,192.769282681,190.3683836047,191.7630967611,47899806,0.0,1.0
AAPL,2023-12-28 00:00:00+00:00,193.58,194.66,193.17,194.14,34049898,192.8489805757,193.9249021534,192.4405288656,193.4068658382,34049898,0.0,1.0
AAPL,2023-12-29 00:00:00+00:00,192.53,194.4,191.725,193.9,42672148,191.8029457084,193.6658839958,191.0009856435,193.1677721543,42672148,0.0,1.0
AAPL,2024-01-02 00:00:00+00:00,185.64,188.44,183.885,187.15,82488674,184.9389645318,187.7283908445,183.190591968,186.4432622933,82488674,0.0,1.0
AAPL,2024-01-03 00:00:00+00:00,184.25,185.88,183.43,184.22,58414460,183.5542136123,185.1780582158,182.7373101921,183.5243269018,58414460,0.0,1.0
AAPL,2024-01-04 00:00:00+00:00,181.91,183.0872,180.88,182.15,71983570,181.2230501938,182.3958047136,180.1969398002,181.4621438778,71983570,0.0,1.0
AAPL,2024-01-05 00:00:00+00:00,181.18,182.76,180.17,181.99,62196924,180.4958069052,182.0698403245,179.4896209852,181.3027480885,62196924,0.0,1.0
AAPL,2024-01-08 00:00:00+00:00,185.56,185.6,181.5,182.085,59144470,184.8592666372,184.8991155845,180.8145984838,181.3973893384,59144470,0.0,1.0
AAPL,2024-01-09 00:00:00+00:00,185.14,185.15,182.73,183.92,42841809,184.4408526903,184.4508149271,182.039953614,183.2254597969,42841809,0.0,1.0
AAPL,2024-01-10 00:00:00+00:00,186.19,186.4,183.92,184.35,46792908,185.4868875575,185.696094531,183.2254597969,183.6538359806,46792908,0.0,1.0
AAPL,2024-01-11 00:00:00+00:00,185.59,187.05,183.62,186.54,49128408,184.8891533477,186.343639925,182.9265926919,185.8355658466,49128408,0.0,1.0
AAPL,2024-01-12 00:00:00+00:00,185.92,186.74,185.19,186.06,40477782,185.2179071631,186.0348105832,184.4906638744,185.3573784787,40477782,0.0,1.0
AAPL,2024-01-16 00:00:00+00:00,183.63,184.26,180.934,182.16,65603041,182.9365549288,183.5641758491,180.2507358791,181.4721061146,65603041,0.0,1.0
AAPL,2024-01-17 00:00:00+00:00,182.68,182.93,180.3,181.27,47317433,181.9901424298,182.2391983506,179.619130064,180.5854670366,47317433,0.0,1.0
AAPL,2024-01-18 00:00:00+00:00,188.63,189.14,185.83,186.09,78005754,187.9176733443,188.4257474227,185.1282470316,185.3872651892,78005754,0.0,1.0
AAPL,2024-01-19 00:00:00+00:00,191.56,191.95,188.82,189.33,68902985,190.8366087358,191.2251359722,188.1069558441,188.6150299225,68902985,0.0,1.0
AAPL,2024-01-22 00:00:00+00:00,193.89,195.33,192.26,192.3,60133852,193.1578099174,194.5923720211,191.533965314,191.5738142613,60133852,0.0,1.0
AAPL,2024-01-23 00:00:00+00:00,195.18,195.75,193.8299,195.02,42355590,194.4429384686,195.010785968,193.0979368741,194.2835426793,42355590,0.0,1.0
AAPL,2024-01-24 00:00:00+00:00,194.5,196.38,194.34,195.42,53463269,193.7655063641,195.6384068884,193.6061105748,194.6820321526,53463269,0.0,1.0
AAPL,2024-01-25 00:00:00+00:00,194.17,196.2675,193.1125,195.22,54822126,193.4367525487,195.526331724,192.3832460038,194.482787416,54822126,0.0,1.0
AAPL,2024-01-26 00:00:00+00:00,192.42,194.76,191.94,194.27,44594011,191.6933611033,194.0245245217,191.2151737354,193.536374917,44594011,0.0,1.0
AAPL,2024-01-29 00:00:00+00:00,191.73,192.2,189.58,192.01,47145622,191.0059667619,191.474191893,188.8640858432,191.2849093932,47145622,0.0,1.0
AAPL,2024-01-30 00:00:00+00:00,188.04,191.8,187.47,190.94,55859370,187.3299013713,191.0757024197,186.7620538719,190.2189500523,55859370,0.0,1.0
AAPL,2024-01-31 00:00:00+00:00,184.4,187.095,184.35,187.04,55467803,183.7036471648,186.3884699907,183.6538359806,186.3336776882,55467803,0.0,1.0
AAPL,2024-02-01 00:00:00+00:00,186.86,186.95,183.82,183.985,64885408,186.1543574252,186.2440175567,183.1258374286,183.2902143363,64885408,0.0,1.0
AAPL,2024-02-02 00:00:00+00:00,185.85,187.33,179.25,179.86,102551680,185.1481715053,186.6225825563,178.5730951968,179.1807916435,102551680,0.0,1.0
AAPL,2024-02-05 00:00:00+00:00,187.68,189.25,185.84,188.15,69668820,186.9712608453,188.5353320278,185.1382092684,187.4394859764,69668820,0.0,1.0
AAPL,2024-02-06 00:00:00+00:00,189.3,189.31,186.7695,186.86,43490759,188.585143212,188.5951054488,186.0641991819,186.1543574252,43490759,0.0,1.0
AAPL,2024-02-07 00:00:00+00:00,189.41,191.05,188.61,190.64,53438955,188.6947278171,190.3285346574,187.8977488706,189.9200829473,53438955,0.0,1.0
AAPL,2024-02-08 00:00:00+00:00,188.32,189.535,187.35,189.385,40962046,187.6088440025,188.8192557775,186.6425070299,188.669822225,40962046,0.0,1.0
AAPL,2024-02-09 00:00:00+00:00,188.85,189.99,188.0,188.65,45155216,188.3759362385,189.5130745351,187.5280699647,188.1764382918,45155216,0.24,1.0
AAPL,2024-02-12 00:00:00+00:00,187.15,188.67,186.79,188.415,41781934,186.680203691,188.1963880864,186.3211073868,187.9420282043,41781934,0.0,1.0
AAPL,2024-02-13 00:00:00+00:00,185.04,186.21,183.5128,185.77,56529529,184.5755003525,185.7425633411,183.052134031,185.3036678583,56529529,0.0,1.0
AAPL,2024-02-14 00:00:00+00:00,184.15,185.53,182.44,185.32,54630517,183.6877344894,185.0642703221,181.9820270445,184.854797478,54630517,0.0,1.0
AAPL,2024-02-15 00:00:00+00:00,183.86,184.49,181.35,183.55,65434496,183.3984624666,184.0268809989,180.8947632346,183.0892406491,65434496,0.0,1.0
AAPL,2024-02-16 00:00:00+00:00,182.31,184.85,181.665,183.42,49752465,181.8523533791,184.3859773031,181.2089725008,182.9595669837,49752465,0.0,1.0
AAPL,2024-02-20 00:00:00+00:00,181.56,182.43,180.0,181.79,53665553,181.1042360787,181.9720521472,179.5481520939,181.3336587175,53665553,0.0,1.0
AAPL,2024-02-21 00:00:00+00:00,182.32,182.8888,180.66,181.94,41529674,181.8623282765,182.4297004371,180.2064953183,181.4832821776,41529674,0.0,1.0
AAPL,2024-02-22 00:00:00+00:00,184.37,184.955,182.46,183.48,52292208,183.9071822309,184.4907137252,182.0019768392,183.0194163677,52292208,0.0,1.0
